,ID,Enseignes,Latitude,Longitude,CP,Adresse,Ville,Type
7554,69600004,Avia,4571900.0,481000.0,69600,21 Grande Rue d'Oullins,Oullins,R
7555,69610001,Intermarché,4569970.87496,445586.71352,69610,ZAC Bellevue,SOUZY,R
7556,69620002,Avia,4594400.0,456600.0,69620,les plaines,Saint-Laurent-d'Oingt,R
7557,69620003,Carrefour,4592705.1919656,455807.035401,69620,LES PONTS TARRETS 118 RD 385,LEGNY,R
7558,69650001,TotalEnergies,4591700.0,477500.0,69650,1 Rue de la république,Quincieux,R
7559,69651001,TotalEnergies,4597900.0,473300.0,69651,19 avenue Edouard Hérriot,Limas,R
7560,69651002,Esso,4599400.0,474200.0,69400,1193 Avenue de l'Europe,VILLEFRANCHE-SUR-SAôNE,R
7562,69670002,Esso,4573262.0,467286.0,69670,61 Route de Bordeaux,VAUGNERAY,R
7563,69672001,Casino,4573300.0,490800.0,69500,142 Avenue Franklin Roosevelt,Bron,R
7564,69680002,Carrefour,4573704.0,497295.0,69680,44 Route de Genas,CHASSIEU,R
7565,69680003,Intermarché,4573900.0,495700.0,69680,28 Route de Lyon,CHASSIEU,R
7566,69700001,Carrefour,4558600.0,475500.0,69700,CENTRE COMMERCIAL GIVORS 2 VALLEES,Givors,R
7567,69700002,TotalEnergies,4556000.0,481000.0,69700,1293 Route de Beaucaire (Ex.45 R.N. 86),LOIRE-SUR-RHôNE,R
7568,69700005,Intermarché,4559500.0,477100.0,69700,48 rue Jean Ligonnet,Givors,R
7569,69700012,BP,4557071.5,471132.9,69700,AUTOROUTE A47 - AIRE DE SAINT ROMAIN EN GIER,SAINT ROMAIN EN GIER,A
7570,69720002,Esso,4569100.0,503600.0,69720,RN 6,Saint-Laurent-de-Mure,R
7571,69720004,TotalEnergies,4569100.0,503800.0,69720,17 Avenue Jean Moulin,SAINT-LAURENT-DE-MURE,R
7572,69720005,Intermarché,4569743.504511,501533.91224454,69720,6 Route Nationale,SAINT-BONNET-DE-MURE,R
7573,69730002,E.Leclerc,4589300.0,482200.0,69730,Rue Ampère,GENAY,R
7574,69740002,Esso,4573400.0,498900.0,69740,22 ROUTE DE LYON,Genas,R
7575,69760001,TotalEnergies,4584300.0,477000.0,69760,403 Route de Bellevue,LIMONEST,R
7576,69780001,Casino,4564700.0,502500.0,69780,Route d'Heyrieux,Saint-Pierre-de-Chandieu,R
7578,69800010,Carrefour,4569369.566,494000.494,69800,13 Bd Edouard HERRIOT,SAINT-PRIEST,R
7579,69800012,BP,4569900.0,497400.0,69800,"AUTOROUTE A43, AIRE DE SAINT PRIEST",Saint-Priest,A
7580,69800013,BP,4570200.0,497400.0,69800,"AUTOROUTE A43, AIRE DE MANISSIEUX",Saint-Priest,A
7581,69800014,TotalEnergies Access,4571810.0,495269.0,69800,RN 6- ROUTE DE GRENOBLE,Saint-Priest,R
7582,69800015,TotalEnergies Access,4570126.6767444,491889.23985421,69800,32 ROUTE DE LYON,Saint-Priest,R
7583,69800016,TotalEnergies Access,4568600.0,494500.0,69800,72 ROUTE D'HEYRIEUX,Saint-Priest,R
7584,69800017,TotalEnergies Access,4570706.8733951,498880.03335362,69800,91 RTE DE GRENOBLE,Saint-Priest,R
7585,69800018,BP,4568300.0,495300.0,69800,119 Route d'Heyrieux,Saint-Priest,R
7586,69800019,TotalEnergies Access,4571842.81,495284.96,69800,248 ROUTE DE GRENOBLE,Saint-Priest,R
7587,69803001,Auchan,4572040.516769,492424.13988113,69800,BLD. André Boulloche BP 341,Saint-Priest,R
7588,69830003,E.Leclerc,4606000.0,472100.0,69830,"Les Vernailles, 110 rue de l'industrie",Saint-Georges-de-Reneins,R
7589,69850001,TotalEnergies,4565965.0,456564.0,69850,RTE DE LYON,Saint-Martin-en-Haut,R
7590,69870001,TotalEnergies,4606000.0,449000.0,69870,890 rue centrale,LAMURE-SUR-AZERGUES,R
7591,69870002,Intermarché,4603500.0,449500.0,69870,LIEU DIT LA FEUILLETIERE,Lamure-sur-Azergues,R
7592,69882001,E.Leclerc,4576900.0,498700.0,69330,rue de la République,Meyzieu,R
7593,69930001,TotalEnergies,4573800.0,446700.0,69930,La Croix Blanche,Saint-Laurent-de-Chamousset,R
7594,69960006,TotalEnergies,4567700.0,491900.0,69960,51 avenue Gabriel Péri,Corbas,R
7595,69970001,E.Leclerc,4565000.0,492700.0,69970,"85, Avenue de Chaponnay - Parc d'activité de la vallée de l'Ozon",CHAPONNAY,R
7597,70000002,TotalEnergies,4762300.0,613800.0,70000,18 Rue des Faines,Noidans-lès-Vesoul,R
7598,70000004,Système U,4763106.28345,616798.547151,70000,26 Rue de Pontarcher,VESOUL,R
7599,70000005,TotalEnergies,4763300.0,615900.0,70000,Route de Paris,VESOUL,R
7600,70000007,Intermarché,4761200.0,615800.0,70000,27 Rue Pierre Curie,Navenne,R
7601,70000008,Intermarché,4764064.391,614428.007,70000,Carrefour de la Vaugine,Vesoul,R
7602,70000009,E.Leclerc,4764422.4737774,614462.07662802,70000,ZAC DE L'OASIS,PUSEY,R
7603,70000010,E.Leclerc,4761546.74451,613552.190391,70000,Rue Olivier Albert,NOIDANS-LèS-VESOUL,R
7605,70004001,TotalEnergies,4763500.0,615700.0,70004,RN 19 ROUTE DE PARIS BP 30217,VESOUL,R
7606,70100002,Carrefour,4743804.02238,559935.915428,70100,ZA GRAY SUD CARREFOUR DES HAUTS PRES,GRAY,R
7607,70100003,TotalEnergies,4744500.0,559800.0,70100,20 Avenue du Maréchal Lyautey,GRAY,R
7608,70100005,Casino,4745410.0,558994.0,70100,Rue Charles Couyba,ARC-LèS-GRAY,R
7610,70100007,Avia,4745532.0,558879.0,70100,2 Avenue Charles Couyba,ARC-LES-GRAY,R
7612,70110001,Intermarché,4754533.0,642992.0,70110,Rue du 13 Septembre 1944,Villersexel,R
7613,70110002,Intermarché,4754529.89,643106.205,70110,ZI DU GRAND FOUGERET,VILLERSEXEL,R
7614,70120002,Avia,4771200.0,588800.0,70120,Place du 15 Juin 1940,Combeaufontaine,R
7615,70120003,TotalEnergies,4773700.0,578900.0,70120,8 HAMEAU DU SOLEIL LEVANT - RN19,MALVILLERS,R
7616,70130001,Avia,4755117.0,585614.0,70130,"12, avenue des Peupliers",Fresne-Saint-Mamès,R
7618,70150001,Intermarché,4728800.0,576400.0,70150,Avenue de Marnay la Ville,Marnay,R
7619,70160001,Carrefour,4776500.0,610100.0,70160,Rue VOLTA,FAVERNEY,R
7621,70180001,Intermarché,4755200.0,568700.0,70180,Rue Pasteur,Dampierre-sur-Salon,R
7624,70190003,Casino,4742081.249,607470.883,70190,ZA DE LA CHARRIERE,Rioz,R
7627,70200004,E.Leclerc,4768300.0,651800.0,70200,ZI Aux Cloyes,Lure,R
7628,70200005,Intermarché,4767185.0,651182.0,70200, Z.a la Saline,LURE,R
7629,70200006,TotalEnergies,4767500.0,652100.0,70200,16 Rue de Belfort,LURE,R
7633,70250004,Carrefour,4769800.0,664200.0,70250,1 RUE DU PLAIN,Ronchamp,R
7635,70270001,Avia,4774964.0,656445.0,70270,25 Route de Lure,MELISEY,R
7637,70300001,Auchan,4782100.0,639200.0,70300,RN 57,LUXEUIL-LES-BAINS,R
7639,70300005,Casino,4781280.0,636709.0,70300,Avenue du Maréchal Turenne,LUXEUIL-LES-BAINS,R
7642,70300009,TotalEnergies,4780500.0,638300.0,70300,28 Rue Édouard Herriot,Saint-Sauveur,R
7643,70300011,ENI,4780926.3,638348.7,70300,"37 Rue Edouard Herriot,",Saint-Sauveur,R
7645,70320003,Casino,4788241.0,631047.0,70320,Avenue Jacques Parisot,CORBENAY,R
7647,70400001,TotalEnergies,4755900.0,662500.0,70400,42 AV LEON JOUHAUX,Héricourt,R
7648,70400003,E.Leclerc,4758166.524248,677158.989358,70400,6 Faubourg de Belfort,HERICOURT,R
7649,70400004,Système U,4756300.0,675900.0,70400,100 FAUBOURG DE MONTBELIARD,Héricourt,R
7650,70500001,Carrefour,4782741.0,590571.0,70500, Avenue de Verdun,JUSSEY,R
7651,70500002,Intermarché,4782900.0,589200.0,70500,RUE DE LA LIBERATION,JUSSEY,R
7652,70500004,Intermarché,4791754.598,598414.606,70500,1 ROUTE DE BOURBONNE,CORRE,R
7653,70600001,Avia,4760900.0,552100.0,70600,101 Route de Gray,CHAMPLITTE,R
7654,70600002,Carrefour,4762020.7856829,551040.87469524,70600,"1, Route de Langres",CHAMPLITTE,R
7655,70700003,Carrefour,4742400.0,583900.0,70700,Route de Vesoul,BUCEY-LèS-GY,R
7656,70700004,Intermarché,4741100.0,581900.0,70700,Rue Sous les Vorpes,Gy,R
7657,70800002,TotalEnergies,4788200.0,629500.0,70800,ROUTE DE LUXEUIL,SAINT-LOUP-SUR-SEMOUSE,R
7659,71000001,Auchan,4632536.0,483854.0,71000,RN 6,MâCON,R
7660,71000009,E.Leclerc,4633069.0,482827.0,71000,180 Rue Louise Michel,Mâcon,R
7661,71000010,E.Leclerc,4681201.0,485551.0,71100,"6, Rue Paul Sabatier",Chalon-sur-Saône,R
7662,71000020,Intermarché,4629200.0,481100.0,71000,Rue Frédéric Mistral,Mâcon,R
7663,71000021,TotalEnergies Access,4628500.0,480800.0,71000,97 ROUTE DE LYON RN 6,MACON,R
7664,71000022,TotalEnergies Access,4630000.0,482900.0,71000,AVENUE EDOUARD HERRIOT,MACON,R
7665,71000023,BP,4636500.0,484300.0,71000,55 Rue du Château,Sennecé-lès-Mâcon,R
7668,71100002,Carrefour,4677277.9711954,485949.54554339,71100,7 Rue Thomas Dumorey,Chalon-sur-Saône,R
7669,71100003,Carrefour,4679804.0,484741.0,71100,144 Avenue de Paris,CHALON-SUR-SAôNE,R
7670,71100008,Esso,4678200.0,484700.0,71100,37 AV NICEPHORE NIEPCE,Chalon-sur-Saône,R
7671,71100011,Intermarché,4677600.0,483700.0,71100,70 rue des lieutenants chauveau,Chalon-sur-Saône,R
7672,71100019,Avia,4674800.0,485000.0,71100,RN6,LUX,R
7673,71100022,E.Leclerc,4675200.0,484900.0,71100,27 rue charles dumoulin,LUX,R
7674,71100025,ENI,4678900.0,486100.0,71100,22 Avenue Monnot,Chalon-sur-Saône,R
7675,71100026,TotalEnergies Access,4679300.0,485400.0,71100,RUE RAYMOND ARNAL,Chalon-sur-Saône,R
7676,71100027,TotalEnergies,4676543.0,484228.0,71100,52 RTE DE LYON,Saint-Remy,R
7679,71110001,Avia,4627800.0,403100.0,71110,ZONE ARTISANALE,MARCIGNY,R
7680,71110003,Avia,4628900.0,404100.0,71110,Le Champêtre,BAUGY,R
7681,71118001,Intermarché,4638200.0,485100.0,71118,LIEU DIT CHASSAGNE,Saint-Martin-belle-Roche,R
7682,71120001,Avia,4644149.22616,430970.58805,71120,62 RTE DE MACON,CHAROLLES,R
7683,71120002,Intermarché,4643700.0,426800.0,71120,Avenue du 8 Juin 1944,CHAROLLES,R
7684,71130002,Avia,4659100.0,406500.0,71130,ROUTE DE DIGOIN,GUEUGNON,R
7685,71130004,Intermarché,4660400.0,407100.0,71130,Route de Toulon sur Arroux,Gueugnon,R
7686,71130005,TotalEnergies,4659700.0,405200.0,71130,31 RUE DU 8 MAI 1945,Gueugnon,R
7687,71140001,Avia,4662300.0,376100.0,71140,ROUTE DE MOULINS,BOURBON-LANCY,R
7688,71140002,ENI,4662400.0,375700.0,71140,47 Avenue Claude et Émile Puzenat,Bourbon-Lancy,R
7689,71140003,Intermarché,4662800.0,373600.0,71140,6 route de Digoin,Bourbon-Lancy,R
7690,71150002,Intermarché,4690400.0,478800.0,71150,Rue de Wissen,CHAGNY,R
7691,71150004,ENI,4692100.0,474800.0,71150,"19-21 route de Chassagne, RN6",Chagny,R
7692,71160001,TotalEnergies,4648300.0,397500.0,71160,19 Avenue des Platanes,DIGOIN,R
7693,71160002,E.Leclerc,4648800.0,399300.0,71160,Rue de la Faïencerie,DIGOIN,R
7694,71160003,Intermarché,4647400.0,400400.0,71160,CC LIGERVAL-ZAC DES CHARMES-AVENUE DE L' EUROPE,DIGOIN,R
7695,71170001,Carrefour,4620400.0,433600.0,71170,"1, AVENUE VAN DE WALLE",Chauffailles,R
7697,71190003,Carrefour,4686600.0,419000.0,71190,47 rue Gabriel Bouthiere,Étang-sur-Arroux,R
7698,71200004,Intermarché,4680327.42153,445437.523129,71200,rue de pologne,LE CREUSOT,R
7699,71200011,Carrefour,4680824.867,442894.694,71200,centre commercial de l arche,Le Creusot,R
7700,71200012,ENI,4680000.0,440600.0,71200,75 ROUTE DE MONTCENIS,LE CREUSOT,R
7703,71210006,Intermarché,4673871.577,447440.139,71210,Avenue des Mouettes,MONTCHANIN,R
7704,71210009,TotalEnergies,4675547.0,448622.0,71210,RN 80 ROND POINT J. ROSE,MONTCHANIN,R
7705,71210010,Avia,4675300.0,446800.0,71210,45 avenue de la République,Montchanin,R
7706,71220002,Système U,4647900.0,442500.0,71220,Lieu-dit Les Renauds,SAINT-BONNET-DE-JOUX,R
7708,71230002,Intermarché,4664800.0,434000.0,71230,ZI de la Saule,SAINT-VALLIER,R
7709,71240004,Avia,4663200.0,487500.0,71240,ZA DU CHEMIN FERRE,SENNECEY-LE-GRAND,R
7710,71240006,BP,4669200.0,484500.0,71240,Route de Saint-Ambreuil,Saint-Ambreuil,A
7712,71250001,Avia,4642800.0,466200.0,71250,AVENUE CHARLES DE GAULLE,CLUNY,R
7713,71250004,Avia,4642800.0,466400.0,71250,14 route de la Digue,Cluny,R
7714,71250006,TotalEnergies,4637720.49457,460698.495534,71250,ROUTE NATIONALE 79,MAZILLE,R
7715,71250007,TotalEnergies,4638622.56868,461930.855867,71250,RN 79,Sainte-Cécile,R
7716,71250008,Carrefour,4643700.0,465000.0,71250,Rue Maurice Lacoque,Cluny,R
7718,71260004,TotalEnergies,4647200.0,481600.0,71260,143 rue du four a chaux,LUGNY,R
7719,71260005,TotalEnergies Access,4644500.0,488500.0,71260,RD 906,Fleurville,R
7720,71260006,TotalEnergies,4641766.0,486506.0,71260,AUTOROUTE A6 - AIRE DE MACON LA SALLE,Saint-Albain,A
7721,71260007,Intermarché,4644018.08,481076.04,71260,AUX TEPPES SOLDATS,PERONNE,R
7724,71270004,Avia,4687800.0,527100.0,71270,Route de Lons-le-Saunier,PIERRE-DE-BRESSE,R
7725,71270005,Intermarché,4688300.0,524800.0,71270,98 ROUTE DE CHALON,PIERRE-DE-BRESSE,R
7726,71270008,Système U,4696354.1337289,517425.84054015,71270,2 route,Clux villeneuve,R
7728,71290002,Intermarché,4655788.9200483,498340.2548904,71290,20 RUE DU BOIS BERNOUX,Cuisery,R
7730,71300009,Intermarché,4666500.0,439200.0,71300,Lieu-Dit Beauregard,GOURDON,R
7731,71300012,TotalEnergies,4666900.0,434200.0,71300,RTE EXPRESSE RN 70,Montceau-les-Mines,R
7733,71304001,E.Leclerc,4668098.0,437140.0,71300,AVENUE DU MARECHAL LECLERC,Montceau-les-Mines,R
7734,71320001,Avia,4669400.0,413800.0,71320,ROUTE DE GUEUGNON,TOULON-SUR-ARROUX,R
7735,71330001,Système U,4675500.0,524500.0,71330,Allée de la Balme,SAINT-GERMAIN-DU-BOIS,R
7736,71350001,Avia,4689200.0,502400.0,71350,AVENUE GISCARD D ESTAING,Verdun-sur-le-Doubs,R
7737,71350002,Intermarché,4694800.0,490900.0,71350,ZAC DES PLANTES,Saint-Loup-Géanges,R
7739,71370001,Avia,4670500.0,498100.0,71370,PLACE DU MARCHE,Saint-Germain-du-Plain,R
7740,71370003,Intermarché,4670461.0,496891.0,71370,Rue du Pranet,Ouroux-sur-Saône,R
7741,71370004,Carrefour,4675487.9682923,501273.7123754,71370,2A RUE DU BOURG,L'ABERGEMENT SAINTE COLOMBE,R
7742,71380001,Carrefour,4677841.9433787,488873.94874789,71380,Rue du Curtil Canot,SAINT-MARCEL,R
7744,71380003,Carrefour,4677754.04,489662.89,71380,5 rue du curtil canot,Saint-Marcel,R
7745,71390001,Avia,4671600.0,470400.0,71390,LE CHAMP FLEURY,BUXY,R
7746,71390004,Elan,4671495.0,469658.0,71390,1 Rue des Cordiers,Buxy,R
7747,71390005,Intermarché,4675200.0,471800.0,71390,LIEU DIT LA CONDEMAINE,SAINT DESERT,R
7749,71400005,Intermarché,4696860.165416,427399.89901321,71400,Route de Château-Chinon,Autun,R
7750,71400007,Avia,4695700.0,431600.0,71400,2 Route de Beaune,AUTUN,R
7751,71400011,E.Leclerc,4696800.0,430400.0,71400,3-5 RUE NICEPHORE NIEPCE,AUTUN,R
7752,71400012,TotalEnergies Access,4695600.0,429500.0,71400,"15, AVENUE DE LA REPUBLIQUE",AUTUN,R
7753,71400013,TotalEnergies Access,4695595.17637,431256.303356,71400,AVENUE DU 2 EME DRAGON RD 978,AUTUN,R
7755,71410001,ENI,4666500.0,428700.0,71410,128 Rue François Mitterrand,SANVIGNES-LES-MINES,R
7756,71420002,Avia,4657900.0,424100.0,71420,Route de Martigny,GENELARD,R
7757,71420003,Système U,4661500.0,421200.0,71420,Avenue Francis Pautonnier,Perrecy-les-Forges,R
7758,71450001,Avia,4670700.0,439000.0,71450,RUE DES COMMUNAUTES,BLANZY,R
7759,71450002,Avia,4670200.0,438800.0,71450,"37, rue de la République",Blanzy,R
7760,71460001,Avia,4661000.0,467200.0,71460,Route de Chalon,SAINT-GENGOUX-LE-NATIONAL,R
7761,71460003,Elan,4667112.3523255,460245.0551902,71460,GRANDE RUE,Germagny,R
7762,71470003,Carrefour,4650242.4842894,506360.51453162,71470,2144 avenue de la gare,Romenay,R
7764,71480001,Système U,4649200.0,538600.0,71480,Route de Dommartin,CUISEAUX,R
7765,71480003,Avia,4649612.86,531165.91,71480,A39 AIRE DU POULET DE BRESSE,Dommartin-lès-Cuiseaux,A
7766,71480005,Avia,4648200.0,524300.0,71480,540 route des CHARMETTES,Varennes-Saint-Sauveur,R
7767,71480006,TotalEnergies,4654700.0,532400.0,71480,ZI DE MILLEURE,Le MIROIR,A
7768,71480007,Avia,4649615.4992412,531181.21885054,71480,A 39 AIRE DU POULET DE BRESSE,Dommartin-lès-Cuiseaux,A
7769,71490005,Carrefour,4686600.0,458000.0,71490,69 RUE SAINT NICOLAS,COUCHES,R
7771,71500001,Avia,4663900.0,521300.0,71500,99 RUE DU GUIDON,Louhans,R
7772,71500002,Carrefour,4662500.0,523900.0,71500,Route de Beaufort,LOUHANS,R
7773,71500003,TotalEnergies,4662600.0,521400.0,71500,7 Route de Sornay,LOUHANS,R
7774,71500004,E.Leclerc,4662200.0,522700.0,71500,92 Rue des Bordes,LOUHANS,R
7775,71510001,Avia,4684900.0,463100.0,71510,RUE DE LA GARE,SAINT-LéGER-SUR-DHEUNE,R
7778,71570003,Avia,4621000.0,475700.0,71570,le pré des grandes terres,LA CHAPELLE-DE-GUINCHAY,R
7779,71570004,Intermarché,4618534.6,475238.6,71570,RN 6 LA MAISON BLANCHE,Romanèche-Thorins,R
7782,71600001,TotalEnergies,4644600.0,412000.0,71600,"40, quai du commerce",PARAY-LE-MONIAL,R
7783,71600003,E.Leclerc,4646714.2444555,411316.33933708,71600,Parc d'activités de Champ Bossu,PARAY-LE-MONIAL,R
7784,71600004,Avia,4644800.0,411600.0,71600,14 Quai du Commerce,Paray-le-Monial,R
7785,71600005,TotalEnergies,4641100.0,403900.0,71600,route de marcigny,Saint-Yan,R
7786,71600008,E.Leclerc,4646400.0,408600.0,71600,le mont,Vitry-en-Charollais,R
7787,71600009,Intermarché,4646800.0,412000.0,71600,rue de la grande bruyère,Paray-le-Monial,R
7791,71620002,TotalEnergies,4683800.0,499600.0,71620,STATION TOTAL RN.73,DAMEREY,R
7792,71640002,Avia,4683600.0,471800.0,71640,49 Grande Rue,Mercurey,R
7794,71670001,E.Leclerc,4680500.0,447400.0,71670,AV DE CHAMBREUIL,LE BREUIL,R
7795,71680001,Carrefour,4625400.0,478900.0,71680,Centre commercial CARREFOUR des Bouchardes,CRêCHES-SUR-SAôNE,R
7796,71680002,Esso,4625000.0,478800.0,71680,RN6,Crêches-sur-Saône,R
7797,71700001,Carrefour,4656600.0,490200.0,71700,AVENUE DE LA RESISTANCE,TOURNUS,R
7798,71700002,Auchan,4655800.0,491600.0,71700,Rue de Saône,Tournus,R
7799,71700006,TotalEnergies Access,4657300.0,490400.0,71700,13 AVENUE DU CLOS MOURON,TOURNUS,R
7800,71700007,TotalEnergies,4659812.715,490395.697,71700,venière,Boyer,R
7801,71700009,ENI,4657300.0,490400.0,71700,22 avenue du Clos Mouron,TOURNUS,R
7802,71710002,TotalEnergies,4686343.4563298,429672.64991693,71710,4413 Route du Morvan,Saint-Symphorien-de-Marmagne,R
7803,71760001,Avia,4671100.0,397200.0,71760,22 route de Luzy,Issy-l'Évêque,R
7804,71800001,Avia,4629000.0,430000.0,71800,route des forges,LA CLAYETTE,R
7805,71800002,Intermarché,4628900.0,432000.0,71800,Au Village de la Croix Bouthier,VARENNES-SOUS-DUN,R
7807,71850001,Carrefour,4630944.0,481183.0,71850, Rue de la Chapelle,CHARNAY-LèS-MâCON,R
7808,71850002,TotalEnergies,4631100.0,479100.0,71850,710 Route de Cluny,CHARNAY-LèS-MâCON,R
7809,71850004,Avia,4630800.0,481100.0,71850,"60, Grande Rue de la Coupée",Charnay-lès-Mâcon,R
7811,71960001,Système U,4632800.0,474200.0,71960,"Espace commercial ""Les deux roches"" ZA du Pré de Lit",PRISSé,R
7812,72000001,Carrefour,4801700.0,21900.0,72000,2 Rue de Bonnétable,LE MANS,R
7813,72000002,Carrefour,4799200.0,22500.0,72100,BOULEVARD WINSTON CHURCHILL,LE MANS,R
7814,72000003,Système U,4800200.0,18500.0,72000,186 Avenue de la Libération,LE MANS,R
7815,72000010,TotalEnergies,4801766.91221,21886.2233456,72000,44 Rue de Bonnétable,LE MANS,R
7816,72000012,Carrefour,4797200.0,21700.0,72100,309 Avenue Georges Durand,LE MANS,R
7817,72000014,Intermarché,4799700.0,22800.0,72000,284 Avenue Léon Bollée,Le Mans,R
7818,72000015,Intermarché,4802762.387,18186.484,72000,Avenue Georges Duhamel,Le Mans,R
7819,72000019,TotalEnergies Access,4802300.0,18300.0,72000,314 AV RHIN ET DANUBE,LE MANS,R
7820,72000020,TotalEnergies Access,4799700.0,21800.0,72000,"162, AVENUE BOLLEE",LE MANS,R
7821,72000021,TotalEnergies Access,4801700.0,14200.0,72000,ROUTE DE LAVAL,LE MANS,R
7822,72000022,Avia,4802700.0,18100.0,72000,362 AVENUE RHIN ET DANUBE,LE MANS,R
7823,72016001,E.Leclerc,4802204.29324,22750.4234673,72000,Route de Bonnetable,LE MANS,R
7824,72100001,Carrefour,4798516.1574039,18594.572421907,72100,168 Rue d'Arnage,LE MANS,R
7825,72100002,Carrefour,4799687.0,17957.0,72000,66 Avenue Olivier Heuzé,Le Mans,R
7826,72100004,TotalEnergies,4796400.0,20100.0,72100,AVENUE FELIX GENESLAY,LE MANS,R
7827,72100012,TotalEnergies Access,4798000.0,22100.0,72100,146 AVENUE DU DR JEAN MAC,LE MANS,R
7828,72100013,TotalEnergies Access,4794800.0,19500.0,72100,RN 23 - AERODROME,LE MANS,R
7829,72100014,TotalEnergies Access,4799655.81907,18695.3122886,72100,110 -112 BLD DEMORIEUX,LE MANS,R
7830,72110001,Système U,4817200.0,42000.0,72110,43 AVENUE DU 8 MAI 1945,BONNETABLE,R
7831,72110002,Intermarché,4827700.0,46100.0,72110,3 rue du Perche,Saint-Cosme-en-Vairais,R
7832,72110003,Esso,4817800.0,43700.0,72110,87 Avenue de la Forêt,BONNETABLE,R
7833,72120001,Carrefour,4791900.0,76600.0,72120,ZA DU PRESSOIR,SAINT-CALAIS,R
7834,72120003,TotalEnergies,4791800.0,74600.0,72120,7 Avenue Charles de Gaulle,SAINT-CALAIS,R
7835,72120004,Elan,4792700.0,72700.0,72120,RN 157,SAINT-CALAIS,R
7837,72130001,Système U,4828681.0,2218.0,72130,RUE ABBE LELIEVRE,FRESNAY-SUR-SARTHE,R
7838,72130006,TotalEnergies,4829900.0,9700.0,72130,6 AVENUE DIVISION LECLERC,Saint-Germain-sur-Sarthe,R
7839,72130007,Carrefour,4831700.0,-2500.0,72130,cc rue des erables,Sougé-le-Ganelon,R
7841,72140001,Système U,4818124.38775,-12340.4748948,72140,ROUTE DU MANS,SAINT-RéMY-DE-SILLé,R
7842,72150002,Intermarché,4787000.0,46700.0,72150,La Florière,Le Grand-Lucé,R
7843,72160002,Carrefour,4806100.0,49700.0,72160,Rue de Paris,CONNERRé,R
7844,72170001,Système U,4822900.0,12800.0,72170,RUE HENRI DE NAVARRE,Beaumont-sur-Sarthe,R
7845,72170004,TotalEnergies,4819753.3,16889.0,72170,GARE DE PEAGE MARESCHE A28,Maresché,A
7846,72190003,TotalEnergies,4805508.6609731,25282.942866116,72190,A11 - AIRE SARTHE SARGE LE MANS SUD,Sargé-lès-le-Mans,A
7847,72190004,TotalEnergies,4805557.327,25581.709,72190,A11-AIRE SARTHE SARGE LE MANS NORD,Sargé-lès-le-Mans,A
7848,72190005,Système U,4803274.8895414,19674.858185651,72190,chemin de la pointe,Saint-Pavace,R
7849,72200001,Carrefour,4770100.0,-9400.0,72200,ROUTE DES MOLLANS,La Flèche,R
7850,72200003,TotalEnergies,4770341.8165,-7934.04625794,72200,Avenue de Verdun,LA FLèCHE,R
7851,72200004,E.Leclerc,4770100.0,-5600.0,72200,7 Rue Henri Dunant,La Flèche,R
7852,72210001,Système U,4789200.0,4700.0,72210,Route des Trunetières,LA SUZE-SUR-SARTHE,R
7853,72220001,Système U,4783968.25321,26262.3079173,72220,CENTRE COMMERCIAL LE BELINOIS,ÉCOMMOY,R
7854,72220002,TotalEnergies Access,4784073.2388504,26260.409465559,72220,LE SOLEIL,ÉCOMMOY,R
7855,72220005,Intermarché,4787600.0,21600.0,72220,4 Rue de Touraine,Saint-Gervais-en-Belin,R
7856,72230002,Carrefour,4791400.0,24400.0,72230,Avenue de Bönen,MULSANNE,R
7857,72230005,Esso,4802300.0,-32400.0,72350,AUTOROUTE A 81,Saint-Denis-d'Orques,A
7858,72230006,Esso,4793400.0,18700.0,72230,22 Avenue Nationale,ARNAGE,R
7859,72230007,Système U,4794000.0,18400.0,72230,C. C. RIVE SUD,ARNAGE,R
